,Name,Matlabel,Fish,Time,Date_cam
991,180713_205054,0,0,19:50:31,180713_1
992,180713_205057,0,0,19:51:05,180713_1
993,180713_205106,0,0,19:51:16,180713_1
994,180713_205117,0,0,19:51:27,180713_1
995,180713_205128,0,0,19:51:38,180713_1
996,180713_205136,0,0,19:51:46,180713_1
997,180713_205143,0,0,19:51:53,180713_1
998,180713_205151,0,0,19:52:01,180713_1
999,180713_205200,0,0,19:52:10,180713_1
1000,180713_050103,0,0,04:01:13,180713_1
1001,180713_050112,0,0,04:01:22,180713_1
1002,180713_050119,0,0,04:01:29,180713_1
1003,180713_050128,0,0,04:01:38,180713_1
1004,180713_050135,0,0,04:01:46,180713_1
1005,180713_050144,0,0,04:01:54,180713_1
1006,180713_050153,0,0,04:02:03,180713_1
1007,180713_050201,0,0,04:02:11,180713_1
1008,180713_050210,0,0,04:02:20,180713_1
1009,180713_050253,0,0,04:02:29,180713_1
1010,180713_050257,0,0,04:03:04,180713_1
1011,180713_050304,0,0,04:03:14,180713_1
1012,180713_050312,0,0,04:03:22,180713_1
1013,180713_050320,0,0,04:03:31,180713_1
1014,180713_050328,0,0,04:03:38,180713_1
1015,180713_050336,0,0,04:03:46,180713_1
1016,180713_050345,0,0,04:03:55,180713_1
1017,180713_050353,0,0,04:04:03,180713_1
1018,180713_050401,0,0,04:04:11,180713_1
1019,180713_051303,0,0,04:13:13,180713_1
1020,180713_051311,0,0,04:13:21,180713_1
1021,180713_051323,0,0,04:13:33,180713_1
1022,180713_051331,0,0,04:13:41,180713_1
1023,180713_051340,0,0,04:13:50,180713_1
1024,180713_051349,0,0,04:13:59,180713_1
1025,180713_051358,0,0,04:14:08,180713_1
1026,180713_051408,0,0,04:14:18,180713_1
1027,180713_051501,0,0,04:14:26,180713_1
1028,180713_051506,0,0,04:15:12,180713_1
1029,180713_051514,0,0,04:15:24,180713_1
1030,180713_051522,0,0,04:15:32,180713_1
1031,180713_051531,0,0,04:15:41,180713_1
1032,180713_051539,0,0,04:15:49,180713_1
1033,180713_051550,0,0,04:16:00,180713_1
1034,180713_051558,0,0,04:16:08,180713_1
1035,180713_051606,0,0,04:16:16,180713_1
1036,180713_052503,0,0,04:25:13,180713_1
1037,180713_052510,0,0,04:25:20,180713_1
1038,180713_052518,0,0,04:25:28,180713_1
1039,180713_052525,0,0,04:25:35,180713_1
1040,180713_052533,0,0,04:25:43,180713_1
1041,180713_052546,0,0,04:25:56,180713_1
1042,180713_052554,0,0,04:26:04,180713_1
1043,180713_052601,0,0,04:26:11,180713_1
1044,180713_052609,0,0,04:26:19,180713_1
1045,180713_052653,0,0,04:26:28,180713_1
1046,180713_052658,0,0,04:27:04,180713_1
1047,180713_052705,0,0,04:27:15,180713_1
1048,180713_052716,0,0,04:27:26,180713_1
1049,180713_052723,0,0,04:27:33,180713_1
1050,180713_052731,0,0,04:27:42,180713_1
1051,180713_052739,0,0,04:27:49,180713_1
1052,180713_052747,0,0,04:27:57,180713_1
1053,180713_052754,0,0,04:28:04,180713_1
1054,180713_052804,0,0,04:28:14,180713_1
1055,180713_053703,1,0,04:37:13,180713_1
1056,180713_053709,0,0,04:37:19,180713_1
1057,180713_053716,0,0,04:37:26,180713_1
1058,180713_053723,0,0,04:37:33,180713_1
1059,180713_053731,0,0,04:37:41,180713_1
1060,180713_053739,0,0,04:37:49,180713_1
1061,180713_053746,0,0,04:37:56,180713_1
1062,180713_053754,0,0,04:38:04,180713_1
1063,180713_053801,0,0,04:38:11,180713_1
1064,180713_053807,0,0,04:38:18,180713_1
1065,180713_053815,0,0,04:38:25,180713_1
1066,180713_053859,0,0,04:39:09,180713_1
1067,180713_053906,0,0,04:39:16,180713_1
1068,180713_053913,0,0,04:39:23,180713_1
1069,180713_053921,0,0,04:39:31,180713_1
1070,180713_053929,0,0,04:39:39,180713_1
1071,180713_053936,0,0,04:39:47,180713_1
1072,180713_053949,0,0,04:39:59,180713_1
1073,180713_054903,0,0,04:49:13,180713_1
1074,180713_054910,1,1,04:49:20,180713_1
1075,180713_054917,0,0,04:49:27,180713_1
1076,180713_054926,0,0,04:49:36,180713_1
1077,180713_054934,0,0,04:49:44,180713_1
1078,180713_054941,0,0,04:49:51,180713_1
1079,180713_054949,0,0,04:50:00,180713_1
1080,180713_055052,0,0,04:50:09,180713_1
1081,180713_055057,0,0,04:51:03,180713_1
1082,180713_055104,0,0,04:51:14,180713_1
1083,180713_055111,0,0,04:51:21,180713_1
1084,180713_055119,0,0,04:51:29,180713_1
1085,180713_055126,0,0,04:51:36,180713_1
1086,180713_055134,0,0,04:51:44,180713_1
1087,180713_055141,0,0,04:51:52,180713_1
1088,180713_055150,0,0,04:52:00,180713_1
1089,180713_055158,0,0,04:52:09,180713_1
1090,180713_055207,0,0,04:52:17,180713_1
1091,180713_060103,0,0,05:01:13,180713_1
1092,180713_060110,0,0,05:01:20,180713_1
1093,180713_060117,1,2,05:01:27,180713_1
1094,180713_060125,1,1,05:01:35,180713_1
1095,180713_060134,0,0,05:01:44,180713_1
1096,180713_060141,0,0,05:01:51,180713_1
1097,180713_060149,0,0,05:01:59,180713_1
1098,180713_060157,0,0,05:02:07,180713_1
1099,180713_060204,0,0,05:02:14,180713_1
1100,180713_060212,0,0,05:02:22,180713_1
1101,180713_060255,0,0,05:02:31,180713_1
1102,180713_060259,0,0,05:03:06,180713_1
1103,180713_060304,0,0,05:03:15,180713_1
1104,180713_060312,1,1,05:03:22,180713_1
1105,180713_060318,1,6,05:03:29,180713_1
1106,180713_060331,0,0,05:03:41,180713_1
1107,180713_060339,0,0,05:03:49,180713_1
1108,180713_060349,0,0,05:03:59,180713_1
1109,180713_060357,0,0,05:04:07,180713_1
1110,180713_060403,0,0,05:04:13,180713_1
1111,180713_061303,0,0,05:13:13,180713_1
1112,180713_061310,0,0,05:13:20,180713_1
1113,180713_061317,1,2,05:13:27,180713_1
1114,180713_061327,0,0,05:13:37,180713_1
1115,180713_061337,0,0,05:13:47,180713_1
1116,180713_061344,0,0,05:13:54,180713_1
1117,180713_061352,0,0,05:14:02,180713_1
1118,180713_061359,0,0,05:14:09,180713_1
1119,180713_061406,0,0,05:14:16,180713_1
1120,180713_061415,0,0,05:14:25,180713_1
1121,180713_061454,0,0,05:14:32,180713_1
1122,180713_061458,0,0,05:15:05,180713_1
1123,180713_061508,0,0,05:15:18,180713_1
1124,180713_062504,0,0,05:25:14,180713_1
1125,180713_062512,0,0,05:25:22,180713_1
1126,180713_062522,0,0,05:25:32,180713_1
1127,180713_062530,0,0,05:25:40,180713_1
1128,180713_062537,1,18,05:25:48,180713_1
1129,180713_062545,1,44,05:25:55,180713_1
1130,180713_062553,1,21,05:26:03,180713_1
1131,180713_062601,0,0,05:26:11,180713_1
1132,180713_062608,0,0,05:26:18,180713_1
1133,180713_062653,0,0,05:26:31,180713_1
1134,180713_062657,0,0,05:27:04,180713_1
1135,180713_062703,0,0,05:27:13,180713_1
1136,180713_062712,0,0,05:27:22,180713_1
1137,180713_062719,0,0,05:27:29,180713_1
1138,180713_062731,1,3,05:27:41,180713_1
1139,180713_062740,0,0,05:27:50,180713_1
1140,180713_062750,0,0,05:28:00,180713_1
1141,180713_062759,0,0,05:28:09,180713_1
1142,180713_062806,0,0,05:28:16,180713_1
1143,180713_063705,0,0,05:37:15,180713_1
1144,180713_063712,0,0,05:37:22,180713_1
1145,180713_063718,0,0,05:37:28,180713_1
1146,180713_063725,0,0,05:37:35,180713_1
1147,180713_063733,0,0,05:37:43,180713_1
1148,180713_063742,0,0,05:37:52,180713_1
1149,180713_063750,0,0,05:38:00,180713_1
1150,180713_063757,0,0,05:38:07,180713_1
1151,180713_063807,0,0,05:38:18,180713_1
1152,180713_063815,0,0,05:38:25,180713_1
1153,180713_063855,0,0,05:38:33,180713_1
1154,180713_063859,0,0,05:39:06,180713_1
1155,180713_064903,0,0,05:49:13,180713_1
1156,180713_064908,0,0,05:49:18,180713_1
1157,180713_064914,0,0,05:49:24,180713_1
1158,180713_064919,0,0,05:49:30,180713_1
1159,180713_064925,0,0,05:49:35,180713_1
1160,180713_064932,0,0,05:49:42,180713_1
1161,180713_064937,0,0,05:49:48,180713_1
1162,180713_064943,0,0,05:49:54,180713_1
1163,180713_064952,0,0,05:50:02,180713_1
1164,180713_065000,0,0,05:50:11,180713_1
1165,180713_065006,1,7,05:50:17,180713_1
1166,180713_065014,0,0,05:50:24,180713_1
1167,180713_065053,0,0,05:51:04,180713_1
1168,180713_065059,0,0,05:51:09,180713_1
1169,180713_065105,0,0,05:51:15,180713_1
1170,180713_065110,0,0,05:51:21,180713_1
1171,180713_065118,0,0,05:51:28,180713_1
1172,180713_065125,0,0,05:51:36,180713_1
1173,180713_065132,0,0,05:51:42,180713_1
1174,180713_070102,1,3,06:01:13,180713_1
1175,180713_070109,1,9,06:01:20,180713_1
1176,180713_070116,1,10,06:01:26,180713_1
1177,180713_070121,1,0,06:01:32,180713_1
1178,180713_070130,0,0,06:01:40,180713_1
1179,180713_070136,0,0,06:01:46,180713_1
1180,180713_070142,0,0,06:01:52,180713_1
1181,180713_070147,0,0,06:01:58,180713_1
1182,180713_070153,0,0,06:02:03,180713_1
1183,180713_070158,0,0,06:02:09,180713_1
1184,180713_070204,0,0,06:02:15,180713_1
1185,180713_070213,1,1,06:02:23,180713_1
1186,180713_070252,0,0,06:03:03,180713_1
1187,180713_070259,0,0,06:03:09,180713_1
1188,180713_070306,0,0,06:03:16,180713_1
1189,180713_070312,0,0,06:03:23,180713_1
1190,180713_070319,0,0,06:03:29,180713_1
1191,180713_070325,0,0,06:03:36,180713_1
1192,180713_070335,0,0,06:03:45,180713_1
1193,180713_070340,0,0,06:03:51,180713_1
1194,180713_070349,0,0,06:03:59,180713_1
1195,180713_070354,0,0,06:04:05,180713_1
1196,180713_070400,0,0,06:04:10,180713_1
1197,180713_070405,0,0,06:04:16,180713_1
1198,180713_071303,1,1,06:13:13,180713_1
1199,180713_071309,0,0,06:13:20,180713_1
1200,180713_071315,0,0,06:13:26,180713_1
1201,180713_071321,0,0,06:13:31,180713_1
1202,180713_071329,0,0,06:13:40,180713_1
1203,180713_071337,0,0,06:13:48,180713_1
1204,180713_071344,0,0,06:13:55,180713_1
1205,180713_071353,0,0,06:14:03,180713_1
1206,180713_071359,0,0,06:14:09,180713_1
1207,180713_071405,0,0,06:14:15,180713_1
1208,180713_071410,0,0,06:14:21,180713_1
1209,180713_071417,0,0,06:14:28,180713_1
1210,180713_071457,0,0,06:15:07,180713_1
1211,180713_071503,0,0,06:15:14,180713_1
1212,180713_071509,0,0,06:15:20,180713_1
1213,180713_071515,0,0,06:15:25,180713_1
1214,180713_071521,0,0,06:15:31,180713_1
1215,180713_072503,1,5,06:25:13,180713_1
1216,180713_072508,1,14,06:25:18,180713_1
1217,180713_072514,1,12,06:25:25,180713_1
1218,180713_072524,0,0,06:25:34,180713_1
1219,180713_072529,0,0,06:25:40,180713_1
1220,180713_072535,0,0,06:25:46,180713_1
1221,180713_072541,0,0,06:25:52,180713_1
1222,180713_072546,0,0,06:25:57,180713_1
1223,180713_072555,0,0,06:26:05,180713_1
1224,180713_072605,0,0,06:26:16,180713_1
1225,180713_072611,0,0,06:26:21,180713_1
1226,180713_072653,0,0,06:26:27,180713_1
1227,180713_072656,0,0,06:27:03,180713_1
1228,180713_072702,0,0,06:27:13,180713_1
1229,180713_072708,0,0,06:27:18,180713_1
1230,180713_072713,0,0,06:27:24,180713_1
1231,180713_072720,0,0,06:27:31,180713_1
1232,180713_073703,0,0,06:37:13,180713_1
1233,180713_073709,0,0,06:37:20,180713_1
1234,180713_073715,0,0,06:37:26,180713_1
1235,180713_073721,0,0,06:37:31,180713_1
1236,180713_073726,0,0,06:37:37,180713_1
1237,180713_073733,0,0,06:37:44,180713_1
1238,180713_073739,0,0,06:37:49,180713_1
1239,180713_073744,0,0,06:37:55,180713_1
1240,180713_073750,0,0,06:38:00,180713_1
1241,180713_073756,0,0,06:38:06,180713_1
1242,180713_073804,0,0,06:38:15,180713_1
1243,180713_073812,0,0,06:38:22,180713_1
1244,180713_073852,0,0,06:39:03,180713_1
1245,180713_073857,0,0,06:39:08,180713_1
1246,180713_073903,0,0,06:39:14,180713_1
1247,180713_073909,0,0,06:39:19,180713_1
1248,180713_073916,0,0,06:39:27,180713_1
1249,180713_073923,0,0,06:39:34,180713_1
1250,180713_073932,0,0,06:39:42,180713_1
1251,180713_073937,0,0,06:39:48,180713_1
1252,180713_073943,0,0,06:39:54,180713_1
1253,180713_073949,0,0,06:39:59,180713_1
1254,180713_073954,0,0,06:40:05,180713_1
1255,180713_074001,0,0,06:40:12,180713_1
1256,180713_074903,0,0,06:49:13,180713_1
1257,180713_074908,0,0,06:49:19,180713_1
1258,180713_074914,0,0,06:49:24,180713_1
1259,180713_074920,0,0,06:49:30,180713_1
1260,180713_074927,0,0,06:49:38,180713_1
1261,180713_074936,0,0,06:49:46,180713_1
1262,180713_074943,0,0,06:49:54,180713_1
1263,180713_074949,0,0,06:50:00,180713_1
1264,180713_074957,0,0,06:50:07,180713_1
1265,180713_075004,0,0,06:50:15,180713_1
1266,180713_075012,0,0,06:50:22,180713_1
1267,180713_075017,0,0,06:50:28,180713_1
1268,180713_075100,1,5,06:51:11,180713_1
1269,180713_075105,1,7,06:51:16,180713_1
1270,180713_075111,1,5,06:51:22,180713_1
1271,180713_075117,1,2,06:51:27,180713_1
1272,180713_075125,0,0,06:51:35,180713_1
1273,180713_075133,0,0,06:51:44,180713_1
1274,180713_075139,0,0,06:51:50,180713_1
1275,180713_075145,0,0,06:51:56,180713_1
1276,180713_075152,0,0,06:52:02,180713_1
1277,180713_075158,0,0,06:52:08,180713_1
1278,180713_075203,0,0,06:52:14,180713_1
1279,180713_075210,0,0,06:52:21,180713_1
1280,180713_080103,0,0,07:01:13,180713_1
1281,180713_080109,0,0,07:01:20,180713_1
1282,180713_080115,0,0,07:01:26,180713_1
1283,180713_080121,0,0,07:01:31,180713_1
1284,180713_080131,0,0,07:01:42,180713_1
1285,180713_080137,0,0,07:01:47,180713_1
1286,180713_080142,1,1,07:01:53,180713_1
1287,180713_080148,0,0,07:01:59,180713_1
1288,180713_080154,0,0,07:02:04,180713_1
1289,180713_080200,0,0,07:02:10,180713_1
1290,180713_080208,0,0,07:02:19,180713_1
1291,180713_080214,0,0,07:02:25,180713_1
1292,180713_080254,0,0,07:03:04,180713_1
1293,180713_080300,0,0,07:03:11,180713_1
1294,180713_080306,0,0,07:03:16,180713_1
1295,180713_080311,1,3,07:03:22,180713_1
1296,180713_080319,0,0,07:03:30,180713_1
1297,180713_080328,0,0,07:03:38,180713_1
1298,180713_080335,0,0,07:03:45,180713_1
1299,180713_080342,0,0,07:03:52,180713_1
1300,180713_080350,0,0,07:04:01,180713_1
1301,180713_080356,0,0,07:04:07,180713_1
1302,180713_080402,0,0,07:04:13,180713_1
1303,180713_081303,1,1,07:13:13,180713_1
1304,180713_081308,0,0,07:13:19,180713_1
1305,180713_081314,0,0,07:13:24,180713_1
1306,180713_081319,0,0,07:13:30,180713_1
1307,180713_081325,0,0,07:13:35,180713_1
1308,180713_081330,0,0,07:13:41,180713_1
1309,180713_081336,0,0,07:13:47,180713_1
1310,180713_081342,0,0,07:13:53,180713_1
1311,180713_081348,0,0,07:13:58,180713_1
1312,180713_081356,0,0,07:14:06,180713_1
1313,180713_081404,0,0,07:14:15,180713_1
1314,180713_081453,0,0,07:14:22,180713_1
1315,180713_081457,0,0,07:15:04,180713_1
1316,180713_081502,0,0,07:15:13,180713_1
1317,180713_081508,0,0,07:15:18,180713_1
1318,180713_081514,0,0,07:15:24,180713_1
1319,180713_081522,0,0,07:15:33,180713_1
1320,180713_081528,0,0,07:15:39,180713_1
1321,180713_081534,0,0,07:15:45,180713_1
1322,180713_081540,0,0,07:15:50,180713_1
1323,180713_081545,0,0,07:15:56,180713_1
1324,180713_081551,0,0,07:16:01,180713_1
1325,180713_081558,0,0,07:16:09,180713_1
1326,180713_081604,0,0,07:16:15,180713_1
1327,180713_082503,0,0,07:25:13,180713_1
1328,180713_082508,0,0,07:25:18,180713_1
1329,180713_082513,0,0,07:25:24,180713_1
1330,180713_082521,0,0,07:25:32,180713_1
1331,180713_082527,0,0,07:25:38,180713_1
1332,180713_082533,1,3,07:25:44,180713_1
1333,180713_082539,1,4,07:25:49,180713_1
1334,180713_082545,1,4,07:25:55,180713_1
1335,180713_082550,1,5,07:26:01,180713_1
1336,180713_082556,1,4,07:26:07,180713_1
1337,180713_082602,1,3,07:26:12,180713_1
1338,180713_082608,1,6,07:26:18,180713_1
1339,180713_082650,1,5,07:27:00,180713_1
1340,180713_082655,1,2,07:27:06,180713_1
1341,180713_082701,1,1,07:27:11,180713_1
1342,180713_082706,0,0,07:27:17,180713_1
1343,180713_082712,0,0,07:27:23,180713_1
1344,180713_082720,0,0,07:27:31,180713_1
1345,180713_082726,0,0,07:27:36,180713_1
1346,180713_082731,0,0,07:27:42,180713_1
1347,180713_082742,0,0,07:27:52,180713_1
1348,180713_082749,0,0,07:28:00,180713_1
1349,180713_082755,0,0,07:28:06,180713_1
1350,180713_082801,0,0,07:28:11,180713_1
1351,180713_083703,0,0,07:37:13,180713_1
1352,180713_083708,0,0,07:37:18,180713_1
1353,180713_083714,0,0,07:37:24,180713_1
1354,180713_083719,0,0,07:37:30,180713_1
1355,180713_083725,0,0,07:37:35,180713_1
1356,180713_083733,0,0,07:37:44,180713_1
1357,180713_083739,0,0,07:37:50,180713_1
1358,180713_083747,0,0,07:37:57,180713_1
1359,180713_083753,0,0,07:38:03,180713_1
1360,180713_083758,0,0,07:38:09,180713_1
1361,180713_083804,1,1,07:38:15,180713_1
1362,180713_083811,1,2,07:38:21,180713_1
1363,180713_083850,1,0,07:39:01,180713_1
1364,180713_083855,0,0,07:39:06,180713_1
1365,180713_083901,0,0,07:39:12,180713_1
1366,180713_083907,0,0,07:39:18,180713_1
1367,180713_083915,0,0,07:39:26,180713_1
1368,180713_083922,0,0,07:39:33,180713_1
1369,180713_083929,0,0,07:39:40,180713_1
1370,180713_083938,1,6,07:39:49,180713_1
1371,180713_083946,1,5,07:39:56,180713_1
1372,180713_083952,1,1,07:40:03,180713_1
1373,180713_083958,0,0,07:40:09,180713_1
1374,180713_084004,0,0,07:40:15,180713_1
1375,180713_084904,0,0,07:49:14,180713_1
1376,180713_084909,0,0,07:49:20,180713_1
1377,180713_084915,0,0,07:49:25,180713_1
1378,180713_084920,0,0,07:49:31,180713_1
1379,180713_084926,0,0,07:49:36,180713_1
1380,180713_084933,0,0,07:49:43,180713_1
1381,180713_084941,0,0,07:49:51,180713_1
1382,180713_084946,0,0,07:49:57,180713_1
1383,180713_084954,0,0,07:50:05,180713_1
1384,180713_085003,0,0,07:50:13,180713_1
1385,180713_085008,0,0,07:50:19,180713_1
1386,180713_085015,0,0,07:50:26,180713_1
1387,180713_085055,0,0,07:51:06,180713_1
1388,180713_085100,0,0,07:51:11,180713_1
1389,180713_085107,0,0,07:51:18,180713_1
1390,180713_085113,0,0,07:51:23,180713_1
1391,180713_085120,1,1,07:51:31,180713_1
1392,180713_085129,0,0,07:51:40,180713_1
1393,180713_085135,0,0,07:51:45,180713_1
1394,180713_085140,0,0,07:51:51,180713_1
1395,180713_085147,0,0,07:51:58,180713_1
1396,180713_085153,0,0,07:52:04,180713_1
1397,180713_085159,1,1,07:52:09,180713_1
1398,180713_085206,0,0,07:52:17,180713_1
1399,180713_090103,0,0,08:01:13,180713_1
1400,180713_090108,0,0,08:01:19,180713_1
1401,180713_090114,0,0,08:01:24,180713_1
1402,180713_090119,0,0,08:01:30,180713_1
1403,180713_090125,0,0,08:01:35,180713_1
1404,180713_090130,0,0,08:01:41,180713_1
1405,180713_090136,0,0,08:01:47,180713_1
1406,180713_090142,0,0,08:01:52,180713_1
1407,180713_090147,1,20,08:01:58,180713_1
1408,180713_090153,1,25,08:02:04,180713_1
1409,180713_090201,1,25,08:02:11,180713_1
1410,180713_090210,1,17,08:02:20,180713_1
1411,180713_090254,0,0,08:03:04,180713_1
1412,180713_090259,0,0,08:03:10,180713_1
1413,180713_090305,1,5,08:03:16,180713_1
1414,180713_090311,1,8,08:03:22,180713_1
1415,180713_090317,1,21,08:03:27,180713_1
1416,180713_090322,1,5,08:03:33,180713_1
1417,180713_090328,1,14,08:03:39,180713_1
1418,180713_090334,1,23,08:03:44,180713_1
1419,180713_090340,1,19,08:03:51,180713_1
1420,180713_090350,1,8,08:04:00,180713_1
1421,180713_090357,1,9,08:04:08,180713_1
1422,180713_090404,1,10,08:04:15,180713_1
1423,180713_091303,0,0,08:13:13,180713_1
1424,180713_091309,0,0,08:13:20,180713_1
1425,180713_091315,0,0,08:13:26,180713_1
1426,180713_091321,0,0,08:13:31,180713_1
1427,180713_091328,0,0,08:13:38,180713_1
1428,180713_091334,0,0,08:13:45,180713_1
1429,180713_091343,1,15,08:13:54,180713_1
1430,180713_091349,1,24,08:14:00,180713_1
1431,180713_091355,0,0,08:14:05,180713_1
1432,180713_091400,0,0,08:14:11,180713_1
1433,180713_091406,0,0,08:14:16,180713_1
1434,180713_091411,0,0,08:14:22,180713_1
1435,180713_091451,0,0,08:15:01,180713_1
1436,180713_091457,0,0,08:15:08,180713_1
1437,180713_091506,0,0,08:15:17,180713_1
1438,180713_091516,0,0,08:15:26,180713_1
1439,180713_091522,1,1,08:15:32,180713_1
1440,180713_091531,0,0,08:15:41,180713_1
1441,180713_091536,0,0,08:15:47,180713_1
1442,180713_091542,0,0,08:15:53,180713_1
1443,180713_091548,0,0,08:15:59,180713_1
1444,180713_091554,1,7,08:16:05,180713_1
1445,180713_092503,1,1,08:25:13,180713_1
1446,180713_092508,0,0,08:25:19,180713_1
1447,180713_092513,0,0,08:25:24,180713_1
1448,180713_092520,0,0,08:25:31,180713_1
1449,180713_092653,0,0,08:25:37,180713_1
1450,180713_092657,0,0,08:27:04,180713_1
1451,180713_092702,0,0,08:27:13,180713_1
1452,180713_092709,0,0,08:27:20,180713_1
1453,180713_092715,0,0,08:27:26,180713_1
1454,180713_092721,0,0,08:27:31,180713_1
1455,180713_092728,0,0,08:27:39,180713_1
1456,180713_092735,0,0,08:27:45,180713_1
1457,180713_092742,0,0,08:27:53,180713_1
1458,180713_092750,0,0,08:28:01,180713_1
1459,180713_092756,0,0,08:28:07,180713_1
1460,180713_092802,0,0,08:28:12,180713_1
1461,180713_093703,0,0,08:37:13,180713_1
1462,180713_093708,0,0,08:37:18,180713_1
1463,180713_093715,1,1,08:37:25,180713_1
1464,180713_093721,0,0,08:37:32,180713_1
1465,180713_093727,0,0,08:37:37,180713_1
1466,180713_093735,0,0,08:37:45,180713_1
1467,180713_093853,0,0,08:37:52,180713_1
1468,180713_093857,0,0,08:39:04,180713_1
1469,180713_093902,0,0,08:39:13,180713_1
1470,180713_093909,0,0,08:39:20,180713_1
1471,180713_093915,0,0,08:39:26,180713_1
1472,180713_093924,0,0,08:39:34,180713_1
1473,180713_093929,0,0,08:39:40,180713_1
1474,180713_093935,0,0,08:39:46,180713_1
1475,180713_093942,0,0,08:39:52,180713_1
1476,180713_093948,0,0,08:39:59,180713_1
1477,180713_093954,0,0,08:40:05,180713_1
1478,180713_094000,0,0,08:40:10,180713_1
1479,180713_094008,0,0,08:40:19,180713_1
1480,180713_094902,0,0,08:49:12,180713_1
1481,180713_094907,0,0,08:49:18,180713_1
1482,180713_094913,0,0,08:49:24,180713_1
1483,180713_094919,0,0,08:49:29,180713_1
1484,180713_094925,0,0,08:49:35,180713_1
1485,180713_094930,0,0,08:49:41,180713_1
1486,180713_094936,0,0,08:49:46,180713_1
1487,180713_094941,1,1,08:49:52,180713_1
1488,180713_094947,0,0,08:49:58,180713_1
1489,180713_094954,0,0,08:50:05,180713_1
1490,180713_095003,1,1,08:50:13,180713_1
1491,180713_095009,1,2,08:50:20,180713_1
1492,180713_100102,1,1,09:01:13,180713_1
1493,180713_100108,1,1,09:01:18,180713_1
1494,180713_100113,0,0,09:01:24,180713_1
1495,180713_100120,0,0,09:01:30,180713_1
